"deviceName","groupName","tagName","address","dataType","scanRateMs","enabled","mqttPublishEnabled","unit","pointCode","accessMode","description"
"ChannelD1101.DeviceD1101","","CW_RFV_5H_RANK","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_5H_RANK","Int16","100","true","false","","D0010017","ReadWrite","CW  RFV  5H  RANK"
"ChannelD1101.DeviceD1101","","CW_RFV_6H_DEG","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_6H_DEG","Int16","100","true","false","","D0010019","ReadWrite","CW  RFV  6H  角度"
"ChannelD1101.DeviceD1101","","CW_RFV_6H_KGF","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_6H_KGF","Int16","100","true","false","","D0010018","ReadWrite","CW  RFV  6H  量"
"ChannelD1101.DeviceD1101","","CW_RFV_6H_RANK","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_6H_RANK","Int16","100","true","false","","D0010020","ReadWrite","CW  RFV  6H  RANK"
"ChannelD1101.DeviceD1101","","CW_RFV_7H_DEG","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_7H_DEG","Int16","100","true","false","","D0010022","ReadWrite","CW  RFV  7H  角度"
"ChannelD1101.DeviceD1101","","CW_RFV_7H_KGF","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_7H_KGF","Int16","100","true","false","","D0010021","ReadWrite","CW  RFV  7H  量"
"ChannelD1101.DeviceD1101","","CW_RFV_7H_RANK","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_7H_RANK","Int16","100","true","false","","D0010023","ReadWrite","CW  RFV  7H  RANK"
"ChannelD1101.DeviceD1101","","CW_RFV_8H_DEG","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_8H_DEG","Int16","100","true","false","","D0010025","ReadWrite","CW  RFV  8H  角度"
"ChannelD1101.DeviceD1101","","CW_RFV_8H_KGF","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_8H_KGF","Int16","100","true","false","","D0010024","ReadWrite","CW  RFV  8H  量"
"ChannelD1101.DeviceD1101","","CW_RFV_8H_RANK","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_8H_RANK","Int16","100","true","false","","D0010026","ReadWrite","CW  RFV  8H  RANK"
"ChannelD1101.DeviceD1101","","CW_RFV_9H_DEG","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_9H_DEG","Int16","100","true","false","","D0010028","ReadWrite","CW  RFV  9H  角度"
"ChannelD1101.DeviceD1101","","CW_RFV_9H_KGF","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_9H_KGF","Int16","100","true","false","","D0010027","ReadWrite","CW  RFV  9H  量"
"ChannelD1101.DeviceD1101","","CW_RFV_9H_RANK","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_9H_RANK","Int16","100","true","false","","D0010029","ReadWrite","CW  RFV  9H  RANK"
"ChannelD1101.DeviceD1101","","CW_RFV_OA_DEG","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_OA_DEG","Int16","100","true","false","","D0010001","ReadWrite","CW  RFV  OA  角度"
"ChannelD1101.DeviceD1101","","CW_RFV_OA_KGF","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_OA_KGF","Int16","100","true","false","","D0010000","ReadWrite","CW  RFV  OA  量"
"ChannelD1101.DeviceD1101","","CW_RFV_OA_RANK","ns=2;s=ChannelD1101.DeviceD1101.CW_RFV_OA_RANK","Int16","100","true","false","","D0010002","ReadWrite","CW  RFV  OA  RANK"
"ChannelD1101.DeviceD1101","","DB_TOTAL_RANK","ns=2;s=ChannelD1101.DeviceD1101.DB_TOTAL_RANK","Int16","100","true","false","","D0010207","ReadWrite","DB TOTAL RANK"
"ChannelD1101.DeviceD1101","","LOWER","ns=2;s=ChannelD1101.DeviceD1101.LOWER","Int16","100","true","false","","D0010193","ReadWrite","LOWER量(g)"
"ChannelD1101.DeviceD1101","","LOWER_DEG","ns=2;s=ChannelD1101.DeviceD1101.LOWER_DEG","Int16","100","true","false","","D0010194","ReadWrite","LOWER 角度  (deg)"
"ChannelD1101.DeviceD1101","","LOWER_RANK","ns=2;s=ChannelD1101.DeviceD1101.LOWER_RANK","Int16","100","true","false","","D0010195","ReadWrite","LOWER RANK"
"ChannelD1101.DeviceD1101","","LROB_1H","ns=2;s=ChannelD1101.DeviceD1101.LROB_1H","Int16","100","true","false","","D0010150","ReadWrite","LRO-B 1H 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROB_BULGE","ns=2;s=ChannelD1101.DeviceD1101.LROB_BULGE","Int16","100","true","false","","D0010177","ReadWrite","LRO-B BULGE 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROB_DENT","ns=2;s=ChannelD1101.DeviceD1101.LROB_DENT","Int16","100","true","false","","D0010180","ReadWrite","LRO-B DENT 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROB_OA","ns=2;s=ChannelD1101.DeviceD1101.LROB_OA","Int16","100","true","false","","D0010147","ReadWrite","LRO-B OA 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROB1H_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROB1H_DEG","Int16","100","true","false","","D0010151","ReadWrite","LRO-B 1H 角度(deg)"
"ChannelD1101.DeviceD1101","","LROB1H_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROB1H_RANK","Int16","100","true","false","","D0010152","ReadWrite","LRO-B 1H RANK"
"ChannelD1101.DeviceD1101","","LROBBULGE_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROBBULGE_DEG","Int16","100","true","false","","D0010178","ReadWrite","LRO-B BULGE 角度(deg)"
"ChannelD1101.DeviceD1101","","LROBBULGE_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROBBULGE_RANK","Int16","100","true","false","","D0010179","ReadWrite","LRO-B BULGE RANK"
"ChannelD1101.DeviceD1101","","LROBDENT_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROBDENT_DEG","Int16","100","true","false","","D0010181","ReadWrite","LRO-B DENT 角度(deg)"
"ChannelD1101.DeviceD1101","","LROBDENT_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROBDENT_RANK","Int16","100","true","false","","D0010182","ReadWrite","LRO-B DENT RANK"
"ChannelD1101.DeviceD1101","","LROBOA_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROBOA_DEG","Int16","100","true","false","","D0010148","ReadWrite","LRO-B OA 角度(deg)"
"ChannelD1101.DeviceD1101","","LROBOA_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROBOA_RANK","Int16","100","true","false","","D0010149","ReadWrite","LRO-B OA RANK"
"ChannelD1101.DeviceD1101","","LROT_1H","ns=2;s=ChannelD1101.DeviceD1101.LROT_1H","Int16","100","true","false","","D0010144","ReadWrite","LRO-T 1H 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROT_BULGE","ns=2;s=ChannelD1101.DeviceD1101.LROT_BULGE","Int16","100","true","false","","D0010171","ReadWrite","LRO-T BULGE 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROT_DENT","ns=2;s=ChannelD1101.DeviceD1101.LROT_DENT","Int16","100","true","false","","D0010174","ReadWrite","LRO-T DENT 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROT_OA","ns=2;s=ChannelD1101.DeviceD1101.LROT_OA","Int16","100","true","false","","D0010141","ReadWrite","LRO-T OA 量(0.01mm)"
"ChannelD1101.DeviceD1101","","LROT1H_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROT1H_DEG","Int16","100","true","false","","D0010145","ReadWrite","LRO-T 1H 角度(deg)"
"ChannelD1101.DeviceD1101","","LROT1H_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROT1H_RANK","Int16","100","true","false","","D0010146","ReadWrite","LRO-T 1H RANK"
"ChannelD1101.DeviceD1101","","LROTBULGE_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROTBULGE_DEG","Int16","100","true","false","","D0010172","ReadWrite","LRO-T BULGE 角度(deg)"
"ChannelD1101.DeviceD1101","","LROTBULGE_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROTBULGE_RANK","Int16","100","true","false","","D0010173","ReadWrite","LRO-T BULGE RANK"
"ChannelD1101.DeviceD1101","","LROTDENT_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROTDENT_DEG","Int16","100","true","false","","D0010175","ReadWrite","LRO-T DENT 角度(deg)"
"ChannelD1101.DeviceD1101","","LROTDENT_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROTDENT_RANK","Int16","100","true","false","","D0010176","ReadWrite","LRO-T DENT RANK"
"ChannelD1101.DeviceD1101","","LROTOA_DEG","ns=2;s=ChannelD1101.DeviceD1101.LROTOA_DEG","Int16","100","true","false","","D0010142","ReadWrite","LRO-T OA 角度(deg)"
"ChannelD1101.DeviceD1101","","LROTOA_RANK","ns=2;s=ChannelD1101.DeviceD1101.LROTOA_RANK","Int16","100","true","false","","D0010143","ReadWrite","LRO-T OA RANK"
"ChannelD1101.DeviceD1101","","MESAlreadyReadCode","ns=2;s=ChannelD1101.DeviceD1101.MESAlreadyReadCode","Int16","100","true","false","","D0005501","ReadWrite","条码已读，规格已写"
"ChannelD1101.DeviceD1101","","MESAlreadyReadResult","ns=2;s=ChannelD1101.DeviceD1101.MESAlreadyReadResult","Int16","100","true","false","","D0005503","ReadWrite","检验结果已读"
"ChannelD1101.DeviceD1101","","PLY","ns=2;s=ChannelD1101.DeviceD1101.PLY","Int16","100","true","false","","D0010138","ReadWrite","PLY  量(+/-)"
"ChannelD1101.DeviceD1101","","ResultBARCODE1","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE1","Int16","100","true","false","","D0005520","ReadWrite","检验结果条码1"
"ChannelD1101.DeviceD1101","","ResultBARCODE2","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE2","Int16","100","true","false","","D0005521","ReadWrite","检验结果条码2"
"ChannelD1101.DeviceD1101","","ResultBARCODE3","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE3","Int16","100","true","false","","D0005522","ReadWrite","检验结果条码3"
"ChannelD1101.DeviceD1101","","ResultBARCODE4","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE4","Int16","100","true","false","","D0005523","ReadWrite","检验结果条码4"
"ChannelD1101.DeviceD1101","","ResultBARCODE5","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE5","Int16","100","true","false","","D0005524","ReadWrite","检验结果条码5"
"ChannelD1101.DeviceD1101","","ResultBARCODE6","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE6","Int16","100","true","false","","D0005525","ReadWrite","检验结果条码6"
"ChannelD1101.DeviceD1101","","ResultBARCODE7","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE7","Int16","100","true","false","","D0005526","ReadWrite","检验结果条码7"
"ChannelD1101.DeviceD1101","","ResultBARCODE8","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE8","Int16","100","true","false","","D0005527","ReadWrite","检验结果条码8"
"ChannelD1101.DeviceD1101","","ResultBARCODE9","ns=2;s=ChannelD1101.DeviceD1101.ResultBARCODE9","Int16","100","true","false","","D0005528","ReadWrite","检验结果条码9"
"ChannelD1101.DeviceD1101","","RO_TOTAL_RANK","ns=2;s=ChannelD1101.DeviceD1101.RO_TOTAL_RANK","Int16","100","true","false","","D0010183","ReadWrite","R/O TOTAL RANK"
"ChannelD1101.DeviceD1101","","RROC_1H","ns=2;s=ChannelD1101.DeviceD1101.RROC_1H","Int16","100","true","false","","D0010162","ReadWrite","RRO-C 1H 量(0.01mm)"
"ChannelD1101.DeviceD1101","","RROC_OA","ns=2;s=ChannelD1101.DeviceD1101.RROC_OA","Int16","100","true","false","","D0010159","ReadWrite","RRO-C OA 量(0.01mm)"
"ChannelD1101.DeviceD1101","","RROC_OA_RANK","ns=2;s=ChannelD1101.DeviceD1101.RROC_OA_RANK","Int16","100","true","false","","D0010161","ReadWrite","RRO-C OA RANK"
"ChannelD1101.DeviceD1101","","RROC1H_DEG","ns=2;s=ChannelD1101.DeviceD1101.RROC1H_DEG","Int16","100","true","false","","D0010163","ReadWrite","RRO-C 1H 角度(deg)"
"ChannelD1101.DeviceD1101","","RROC1H_RANK","ns=2;s=ChannelD1101.DeviceD1101.RROC1H_RANK","Int16","100","true","false","","D0010164","ReadWrite","RRO-C 1H RANK"
"ChannelD1101.DeviceD1101","","RROCOA_DEG","ns=2;s=ChannelD1101.DeviceD1101.RROCOA_DEG","Int16","100","true","false","","D0010160","ReadWrite","RRO-C OA 角度(deg)"
"ChannelD1101.DeviceD1101","","STATIC","ns=2;s=ChannelD1101.DeviceD1101.STATIC","Int16","100","true","false","","D0010196","ReadWrite","STATIC量(gcm)"
"ChannelD1101.DeviceD1101","","STATIC_GCM","ns=2;s=ChannelD1101.DeviceD1101.STATIC_GCM","Int16","100","true","false","","D0010198","ReadWrite","STATIC角度(gcm)"
"ChannelD1101.DeviceD1101","","STATIC_RANK","ns=2;s=ChannelD1101.DeviceD1101.STATIC_RANK","Int16","100","true","false","","D0010199","ReadWrite","STATIC RANK"
"ChannelD1101.DeviceD1101","","UF_RO_DB_TOTAL_RANK","ns=2;s=ChannelD1101.DeviceD1101.UF_RO_DB_TOTAL_RANK","Int16","100","true","false","","D0010208","ReadWrite","UF/RO/DB TOTAL RANK"
"ChannelD1101.DeviceD1101","","UF_TOTAL_RANK","ns=2;s=ChannelD1101.DeviceD1101.UF_TOTAL_RANK","Int16","100","true","false","","D0010140","ReadWrite","UF TOTAL  RANK"
"ChannelD1101.DeviceD1101","","UFDBAskReadCode","ns=2;s=ChannelD1101.DeviceD1101.UFDBAskReadCode","Int16","100","true","false","","D0005500","ReadWrite","请求读条码"
"ChannelD1101.DeviceD1101","","UFDBAskReadResult","ns=2;s=ChannelD1101.DeviceD1101.UFDBAskReadResult","Int16","100","true","false","","D0005502","ReadWrite","请求读取检验结果"
"ChannelD1101.DeviceD1101","","UFDBCode","ns=2;s=ChannelD1101.DeviceD1101.UFDBCode","Int16","100","true","false","","D0005504","ReadWrite","规格代号"
"ChannelD1101.DeviceD1101","","UPPER","ns=2;s=ChannelD1101.DeviceD1101.UPPER","Int16","100","true","false","","D0010190","ReadWrite","UPPER 量  (g)"
"ChannelD1101.DeviceD1101","","UPPER_DEG","ns=2;s=ChannelD1101.DeviceD1101.UPPER_DEG","Int16","100","true","false","","D0010191","ReadWrite","UPPER 角度  (deg)"
"ChannelD1101.DeviceD1101","","UPPER_RANK","ns=2;s=ChannelD1101.DeviceD1101.UPPER_RANK","Int16","100","true","false","","D0010192","ReadWrite","UPPER RANK"
